,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,English
4712,290bb8230d375b058b86204431e79b15,83ce097e3397deaca1b9af25b0e0b469,1,PÉSSIMO FORNECEDOR,"COM O PÉSSIMO SERVIÇO DE ENTREGA NAS COMPRAS ATRAVÉS DA INTERNET, VOU CANCELAR TODAS AS COMPRAS. NÃO ESTOU SATISFEITO COM O ATENDIMENTO NA ENTREGA DOS PRODUTOS COMPRADOS. PEÇO PROVIDÊNCIAS.",2018-06-08 00:00:00,2018-06-08 15:31:58,"With the poor delivery service in purchases over the Internet, I will cancel all the purchases.I am not satisfied with the service in the delivery of the products purchased.I ask for measures."
4751,3222649ba79e91ebbd346588cdd76df0,451a92b9b2211031e527f7f85525388c,1,Carregador com defeito,Carregador com defeito e a loja se recusa a efetuar a troca.,2018-08-10 00:00:00,2018-08-11 22:11:37,Faulty charger and the store refuses to exchange.
4811,bf1fc2818227fe4c46191d38b21af385,83ce5e6768db49face91c92a88888ea1,1,Sem notícias sobre a enco,"Realizei a compra e não consigo rastrear o objeto e tampouco saber onde ele está e nem previsão de sua chegada. Porém, a compra já veio na fatura do meu cartão. Lamentável.",2018-05-25 00:00:00,2018-05-25 06:13:29,"I made the purchase and I can not track the object and nor to know where it is or forecasting your arrival.However, the purchase has already come in the invoice of my card.Unfortunate."
4825,b190c1c98294a0aa6beca27daff6886c,312bfb221da51864b9fc4b361542ee5b,1,Produto mal embalado ,Produto chegou com risco e manchado. ,2018-06-09 00:00:00,2018-06-10 04:30:42,Product arrived at risk and stained.
4869,56749116d928cc62024255bc75351861,442dccfb1443cb7035f2b7810f974dd9,1,Até hoje não recebi ,"Fiz o pagamento, já faz mês e não recebi o meu produto, estou indignado pois dependo deste para atender uma pessoa que precisa ficar constantemente com uma central de ar ligada.",2018-05-05 00:00:00,2018-05-09 11:18:22,"I made the payment, for month and I did not receive my product, I'm outraged because I depend on this to meet a person who needs to be constantly with a connected air plant."
4905,271d0a476cdaa6f4b9be6d3523cdb05e,d67b79fea59821fda4d363d337a56c3a,1,Vc paga e não entregam,"Empresa simplesmente não entregou o produto, nao consigo cancelar a compra e foi cobrado... Exijo soluçao imediata e extorno dos valores.",2018-08-22 00:00:00,2018-08-22 14:41:47,"Company simply did not deliver the product, I can not cancel the purchase and was charged ... I demand immediate solution and extort from values."
5004,1499de0b00d2fde6dd0cbebf49833e89,062bddc5be851fec2b59598cc33498cd,1,Produto errado,"Recebi o produto mais veio errado, ainda não recebi nenhum contato da empresa!",2018-05-16 00:00:00,2018-05-17 00:51:45,"I received the product more came wrong, I have not received any contact from the company yet!"
5132,5878e1f535f15f74f5bb3a81dacedb64,c91ab67852b71357615925883e88cb8f,1,Cor entregue errada,"Comprei uma manta lilás e me enviaram uma cor goiaba,odiei a compra,era um presente e acabei nao dando o presente,e joguei no lixo.Que falta de profissionalismo, pelo jeito o vendedor e bem amador.",2018-06-10 00:00:00,2018-06-24 02:40:30,"I bought a plaid lilac and sent me a guava color, I hated the purchase, it was a gift and I ended up not giving the present, and I played in the trash. What a lack of professionalism, by the way the seller and amateur."
5174,378b4c91b5d825b2b05df4323bbd20e9,4af2fb154881f350d8696f7f7a7f80d3,1,PESSIMO,"Paguei por um frete onde os prazos não foram seguidos,nas informações de rastreio aparecia apenas a ocorrência de um imprevisto,a falta de informações demonstra o descaso da empresa com o cliente.",2018-08-15 00:00:00,2018-08-15 14:20:24,"I paid for a freight where the deadlines were not followed, in the tracking information appeared only the occurrence of an unforeseen, lack of information demonstrates the undertaking of the company with the client."
5175,4e9e7b49e41190c67ad5d3cc6de687f5,f0c266a6e7730621db921798f5bb9447,1,Produto nas cores erradas,"Apesar de ser entregue antes do prazo combinado, o produto veio nas cores erradas! Comprei na cor cobre e veio um dourado e outro cobre! Não adianta entregar antes do prazo se estão mandando o errado!",2018-07-10 00:00:00,2018-07-21 17:48:49,"Despite being delivered before the combined deadline, the product came in the wrong colors!I bought it in color copper and came a gold and another copper!It is no use delivering before the deadline if they are sending the wrong!"
5189,0f7662685c2769e312fa64d0815bbdf1,e332eda82fe7ca4e86daf4f71ca785df,1,Não recebi o produto,Dos 7 produtos que comprei recebemos apenas 1 mandei mensagem mas até agora sem resposta,2018-06-12 00:00:00,2018-06-12 20:58:28,Of the 7 products I bought we received only 1 I sent a message but so far no response
5200,2097425ef29affed2f88d144c5cc1fbf,45eea7503e8d5e369d52ecc3cd27a3fa,1,nota 10,vocês e muito pontual,2018-08-10 00:00:00,2018-08-10 20:30:43,You are very punctual
5216,08a92cebf9a4f88f48dd916f24c45951,90da6c29892f7992fba135aae37af2eb,1,Não recomendo,O produto chegou antes do prazo estipulado mas não veio conforme anuncio e não funcionou.,2018-05-03 00:00:00,2018-05-03 19:53:01,The product came before the stipulated deadline but did not come as announcement and did not work.
5223,a7ff73bc13eef2736b95d913a11b6f48,a29c25c2c9c3100daf48a25880312c23,1,Insatisfação ,Meu produto veio faltando com 5 quantidades e apenas recebi 4 e ninguém me atende no sac ou me da alguma satisfação ,2018-08-09 00:00:00,2018-08-09 23:08:15,My product has been missing with 5 quantities and I only received 4 and nobody answers me in the SAC or give me some satisfaction
5299,a17198b428a99d4143535082869b67a8,daa1c13dd8df972cbc97ca351c67f32b,1,Sejam corretos,"Prescizo dos produtos. Pois os mesmo sã o presente de aniversário de duas crianças. 
É a primeira vez que compro no site e já acontece isso . Quero os produtos. ",2018-08-25 00:00:00,2018-08-26 00:55:20,"Prescizo of the products.For the same is the birthday gift of two children.
It's the first time I buy on the site and it already happens.I want the products."
5375,22c417c4ea6e742c0208dfea13e089a3,f4b84983666d1ac021c0522f00a405c0,1,bom,"O produto não é o que eu esperava, mas serve",2018-08-25 00:00:00,2018-08-28 10:58:22,"The product is not what I expected, but it serves"
5386,0fbaa055b8a8872b71b251521a56519f,30dbde4bdf3bc12594c469bc67159a8d,1,Entrega errada,Comprei o jogo com 3 peças e me mandaram com 2 está errado to tentando entrar em contato com a lannister mais eles não respondem meus e-mail quero que seja feita a troca e não quero vale comprar ,2018-07-06 00:00:00,2018-07-09 08:59:21,I bought the game with 3 pieces and they sent me with 2 it's wrong to try to get in touch with lannister plus they do not answer my email I want the exchange and I do not want to buy
5413,c24509442920e9e7d7cfa45975381d20,32c5abfa9eb2480a7162f1ac2425680d,1,Não recomendo,A cor do produto que veio é totalmente diferente do da foto. ,2018-08-23 00:00:00,2018-08-23 20:09:41,The color of the product that came is totally different from the photo.
5415,2c573bdf789cae8761dc8357cc6d2663,919baca007d9525b6668c18f79a33197,1,Não recebi meu produto,Não recebi meu produto e ainda não respondem meus contatos. Horrível essa loja ,2018-08-31 00:00:00,2018-08-31 15:47:56,I did not receive my product and still do not respond to my contacts.Horrible this store
5430,79af41f1db82d5f2a9666779d739904d,7a7375f58149053d599aae579288fd96,1,Zero,Sem palavras,2018-05-18 00:00:00,2018-05-20 09:36:14,Wordless
5439,a47832fc905918220d6e1a9642bbd0eb,0966b61e30c4a07edbd7523f59b3f3e4,1,Não recebi o produto,"Comprei o produto e depois eles informaram que não tinham no estoque, mas no site da lannister ele continuava disponível para venda. Já solicitei o cancelamento da compra, porém não obtive resposta.",2018-07-05 00:00:00,2018-07-05 12:35:40,"I bought the product and then they reported that they did not have in stock, but on the Lannister website it was still available for sale.I have already requested the purchase cancellation, but I did not get an answer."
5497,ecdbbdef91021e549b9ae411353b1d80,cd6f283a1308f75b894c315359b521d7,1,ruim,"não gostei, efetuei a compra, paguei pelo frete, e o produto esta nos correios bem longe de minha residencia, quero meu estorno.",2018-05-16 00:00:00,2018-05-17 21:00:35,"I did not like it, I made the purchase, I paid for freight, and the product is in the couriers far from my residence, I want my reversal."
5528,c0c1a27e21e4bc9475d8b555a7b06f78,bd9437912c7f33aee54e576b86b3a276,1,Zero,Até o momento não recebi e já estou pagando ,2018-08-19 00:00:00,2018-08-19 21:56:55,So far I have not received and I'm already paying
5546,71a4bb3787563dc87d6f1d14d506c372,57f49d7a95cd831411b2ccf01fb36b67,1,Produto pendente,"Boa noite, 
Fui verificar o andamento do produto e visualizei no email que o produto havia sido entregue, sendo que não recebi nada.
Aguardo resposta.
O que está havendo afinal ?",2018-05-03 00:00:00,2018-05-04 02:18:31,"Good evening,
I went to check the progress of the product and visualized in the email that the product had been delivered, and I did not receive anything.
I await response.
What is happening anyway?"
5557,2a36c88b839e9be4c119d26cbe5f0e80,228b82b829438b71d9b164c1a8cea481,1,FALAR C/ATENDENTE NO SAC,"Realizei a compra e o pgto no msm dia e ele foi confirmado em 1 dia. Levou semanas para a emissão da nota fiscal. A nota foi emitida, mas até hj o produto não foi p transporte. Ou seja, nunca nem vi!",2018-06-09 00:00:00,2018-06-09 15:15:13,"I made the purchase and pgto on the msm day and it was confirmed in 1 day.It took weeks for the issuance of the invoice.The note was issued, but until hj the product was not p transportation.That is, I have never even seen!"
5707,f9e6a5898603e98f50f91be21bb5e384,5839a2f55ef25b35fe1f167612acf405,1,produto está com defeito,mousse não faz espuma deve estar com problema como faço pra trocar. Nao compre se nao trocarem o meu ,2018-05-04 00:00:00,2018-05-06 23:49:22,Mousse does not make a foam should be in trouble how do I change.Do not buy if they do not exchange mine
5739,f238b2f2738a38e3058911efccd46f9c,d4dcec44106e7301b362ee4b771b7ff3,1,Vcs precisam melhorar,"O pedido se tratava de 5 frascos de oleo de linhaça, veio 1oleo de coco. Se não tinha os 5, não deveria vender.Estou a 2 dias tentando contato com por e_mail e ninguem responde. Por telefone e imposs",2018-08-31 00:00:00,2018-09-01 00:09:47,"The order was about 5 flaxseed oil vials, came from coconut.If I did not have the 5, I should not sell. I'm 2 days trying to contact with e_mail and no one answers.By phone and imposses"
5745,c5e9770227f1dc8e0bd97ae08f10e26b,5388e2708f398a221ce222e9ba8ef02f,1,Não Gostei.,"O produto veio desbotado, um aspecto de produto velho e pouca qualidade, no site parece ser lindo. Caso tivesse visto o produto antes com certeza não compraria.
Não recomendo.",2018-06-21 00:00:00,2018-06-24 01:11:20,"The product came faded, one aspect of old product and little quality, on the site appears to be beautiful.If he had seen the product before he certainly would not buy.
I do not recommend."
5840,ccc610454b2643598d5a3dd3af5f3e80,4460329ef6417ef6f526adae51f4a7ad,1,Tapete nao serve,O tapete n serve no renegade,2018-07-07 00:00:00,2018-07-13 01:17:46,The rug n serves on the renegade
5866,60a228723e615918f45a61d8a5eab90a,1bcc358683121573025279427dacc764,1,Não recomendo,Comprei duas caixas e recebi apenas uma!!!,2018-06-17 00:00:00,2018-06-18 13:44:59,I bought two boxes and I received only one !!!
5890,7031e4da8b7ee9bb939f2f187282dd4e,feb3bdbaf1981d66fc08d70fca979fd8,1,Negativo,"O prazo máximo de entrega seria dia 27 de abril, e até a presente data não recebi o produto.",2018-04-29 00:00:00,2018-04-30 19:01:32,"The maximum delivery period would be April 27, and until this date did not receive the product."
5911,986ab1a30d3177315ed0f6433996eabb,64439b9234594e291aa9a30c226f257e,1,Respeitem mais os cliente,Vcs são todos enrolados não teem respeito com p cliente até hoje meu produto não chegou só sabem mentir entregar que é bom nada mais de 20 dias e não me entregaram nada ,2018-07-27 00:00:00,2018-07-27 21:12:02,You are all rolled up has no respect for the customer until today my product has not only come to lie to surrender that it is good nothing more than 20 days and did not give me anything
5969,be478d4dcd43d78a8c73a0a6f5eada0c,0ea7c4f19490b13285f00729f7f9b276,1,Não recebi a colcha Fanta,Foi me enviado apenas um dos itens. A colcha Fantasy roxa não foi enviada.,2018-05-22 00:00:00,2018-05-23 13:01:04,It was sent me just one of the items.The purple fantasy quilt was not sent.
5977,7c1ed09efc1b29f8f93add04d312381c,896b228e1623e6b8f20f2b3782750d48,1,Não funciona ,"O mini scanner não esta funcionando, preciso fazer a troca do produto",2018-08-01 00:00:00,2018-08-01 19:12:15,"The mini scanner is not working, I need to make the product exchange"
5985,8ea37a946daf7b93d1fd59869cb5048f,98889198028c9110a7e574e3969b96cd,1,FALTA ,"foram comprados 2 itens
CACHEPOT - RECEBIDO
BUXINHO - NAO RECEBI
",2018-07-05 00:00:00,2018-07-05 20:20:54,"2 items were purchased
CachePot - Received
Bxinho - I did not get"
6134,1ab809bb76bdc6381003489366f63b1f,652e395eca81cbe843ef95202a101cf0,1,Erro de produto,"O produto entregue é diferente do produto comprado no site e diferente da foto do produto no site, além disso, não é compatível com o aspirador de pó Electrolux Ergoeasy Titan.",2018-07-31 00:00:00,2018-08-01 13:31:03,"The product delivered is different from the product purchased on the site and different from the product photo on the site, in addition, is not compatible with the Electrolux Ergoasy Titan dust vacuum cleaner."
6147,1ea21e0d61ff6de24c2ae5a3394bb898,4263f66dd6ea50568c4369369a163208,1,Decepção com targaryen,"Muito decepcionado com o parceiro targaryen da lannister 
produto comprado, pago e não entregue
 muita decepção
Favor agilizar a entrega ou quero meu dinheiro de volta.",2018-06-16 00:00:00,2018-06-17 17:03:25,"Very disappointed with Lannister Targaryen partner
product purchased, paid and not delivered
 a lot of disappointment
Please streamline the delivery or I want my money back."
6203,7c0f3511946823176aa39b62b095a1ef,9a782f23eb6da2242a6a594ddaf8bbd9,1,Não chegou no prazo,"Fiz a solicitação de cancelamento na mesma hora que comprei, e mesmo assim ainda não fui reembolsada.",2018-08-08 00:00:00,2018-08-10 22:31:36,"I made the cancellation request at the same time I bought, and yet I have not yet been refunded."
6244,fd92ce526f98a9bee9fd1945e4f22bce,305c64156d718f215d3d7cdc8be8b39c,1,ruim,"nao recebi a entrega completa , so me entregaram a base faltou o carrinho e o bebe conforto ",2018-05-04 00:00:00,2018-05-05 12:11:41,"I did not receive the full delivery, just gave me the base missed the cart and the baby comfort"
6339,669c6d63a4b19c911e58af3c12a83e4b,5ce08134a7e1f35b93fe223acef734bf,1,Ruim,As ferramentas do aplicativo não são eficases. Solicitei o concelamento de uma compra antes da nota fiscal ser emitida a solicitacao foi aceita porém não foi efetivada. O produto chegou .,2018-07-04 00:00:00,2018-07-04 22:06:45,Application tools are not effective.I requested the cancellation of a purchase before the invoice is issued to the request was accepted but was not effective.The product arrived .
6392,6f2319ffdc28de7c37dacdeb65cf7c77,74fedc6aa056c9359846751fe21a8676,1,Produto falsificado ,"Comprei o relógio casio rose Gold e o que chegou é completamente diferente da imagem, após fazer umas pesquisas na internet descobri que se trata de uma replica. Fiquei bastante chateada com a compra.",2018-07-28 00:00:00,2018-07-29 02:12:25,"I bought the Casio Rose Gold watch and what arrived is completely different from the image, after doing some searches on the Internet I discovered that it is a replica.I was quite upset with the purchase."
6454,e884f18df1f1eaf5cd40c370ca2d7387,fa4c59a94711decb9c0410a0e7f878bc,1,Sem comprometimento,"Sem previsão de recebimento, a lannister deveria não fazer qualquer tipo de negócio e prezar pelo clientes da lannister que são fiéis.",2018-08-10 00:00:00,2018-08-12 14:07:06,"Without receipt forecast, Lannister should not do any kind of business and cherish by Lannister's customers who are faithful."
